Thời gian,,Tốc độ tập chân,Tốc độ tập tay,Moment,Độ chính xác,Trợ lực
12/6/2021 9:02:46 PM,,29,00,2.77,54.4%,0
12/6/2021 9:02:46 PM,,29,00,2.77,52.1%,0
12/6/2021 9:02:46 PM,,29,00,2.77,53.9%,0
12/6/2021 9:02:46 PM,,29,00,2.77,51.1%,0
12/6/2021 9:02:46 PM,,29,00,2.77,53%,0
12/6/2021 9:02:46 PM,,22,00,2.13,51.9%,53.7
12/6/2021 9:02:46 PM,,22,00,2.13,51.3%,54.4
12/6/2021 9:02:46 PM,,22,00,2.13,53.5%,52.7
12/6/2021 9:02:46 PM,,22,00,2.13,52.6%,54.9
12/6/2021 9:02:46 PM,,22,00,2.13,54.6%,53.6
12/6/2021 9:02:46 PM,,22,00,2.13,53.9%,53.8
12/6/2021 9:02:46 PM,,20,00,3.73,50.9%,52.9
12/6/2021 9:02:46 PM,,20,00,3.73,52.7%,52.5
12/6/2021 9:02:46 PM,,20,00,3.73,52.8%,54.8
12/6/2021 9:02:46 PM,,20,00,3.73,51.7%,54.7
12/6/2021 9:02:46 PM,,20,00,3.73,54%,51.7
12/6/2021 9:02:46 PM,,20,00,3.73,52%,51.1
12/6/2021 9:02:46 PM,,29,00,3.70,55%,0
12/6/2021 9:02:46 PM,,29,00,3.70,52%,0
12/6/2021 9:02:46 PM,,29,00,3.70,53.4%,0
12/6/2021 9:02:46 PM,,29,00,3.70,51.2%,0
12/6/2021 9:02:46 PM,,29,00,3.70,51.8%,0
12/6/2021 9:02:46 PM,,29,00,3.70,51.9%,0
12/6/2021 9:02:46 PM,,26,00,2.00,52.8%,0
12/6/2021 9:02:46 PM,,26,00,2.00,53.7%,0
12/6/2021 9:02:46 PM,,26,00,2.00,51.5%,0
12/6/2021 9:02:46 PM,,26,00,2.00,52.6%,0
12/6/2021 9:02:46 PM,,26,00,2.00,52.8%,0
12/6/2021 9:02:46 PM,,26,00,2.00,50.3%,0
12/6/2021 9:02:46 PM,,27,00,2.57,51.1%,0
12/6/2021 9:02:46 PM,,27,00,2.57,54.8%,0
12/6/2021 9:02:46 PM,,27,00,2.57,50.5%,0
12/6/2021 9:02:46 PM,,27,00,2.57,51.1%,0
12/6/2021 9:02:46 PM,,27,00,2.57,50.6%,0
12/6/2021 9:02:46 PM,,27,00,2.57,52.2%,0
12/6/2021 9:02:46 PM,,21,00,3.25,50.6%,53.1
12/6/2021 9:02:46 PM,,21,00,3.25,51.9%,54.7
12/6/2021 9:02:46 PM,,21,00,3.25,54.8%,50.3
12/6/2021 9:02:46 PM,,21,00,3.25,50.2%,52.8
12/6/2021 9:02:46 PM,,21,00,3.25,52%,50.1
12/6/2021 9:02:46 PM,,21,00,3.25,54.9%,54.6
12/6/2021 9:02:46 PM,,28,00,2.11,50.2%,0
12/6/2021 9:02:46 PM,,28,00,2.11,53.9%,0
12/6/2021 9:02:46 PM,,28,00,2.11,54.8%,0
12/6/2021 9:02:46 PM,,28,00,2.11,52.1%,0
12/6/2021 9:02:46 PM,,28,00,2.11,53.3%,0
12/6/2021 9:02:46 PM,,28,00,2.11,53.1%,0
12/6/2021 9:02:46 PM,,28,00,3.06,51.2%,0
12/6/2021 9:02:46 PM,,28,00,3.06,54.9%,0
12/6/2021 9:02:46 PM,,28,00,3.06,54.4%,0
12/6/2021 9:02:46 PM,,28,00,3.06,51.4%,0
12/6/2021 9:02:46 PM,,28,00,3.06,53.2%,0
12/6/2021 9:02:46 PM,,28,00,3.06,54%,0
12/6/2021 9:02:46 PM,,27,00,2.68,53.8%,0
12/6/2021 9:02:46 PM,,27,00,2.68,53.3%,0
12/6/2021 9:02:46 PM,,27,00,2.68,54.5%,0
12/6/2021 9:02:46 PM,,27,00,2.68,51.5%,0
12/6/2021 9:02:46 PM,,27,00,2.68,51.4%,0
12/6/2021 9:02:46 PM,,27,00,2.68,53.5%,0
12/6/2021 9:02:46 PM,,29,00,2.80,50.6%,0
12/6/2021 9:02:46 PM,,29,00,2.80,53%,0
12/6/2021 9:02:46 PM,,29,00,2.80,52.2%,0
12/6/2021 9:02:46 PM,,29,00,2.80,53.5%,0
12/6/2021 9:02:46 PM,,29,00,2.80,53.5%,0
12/6/2021 9:02:46 PM,,29,00,2.80,54.3%,0
12/6/2021 9:02:46 PM,,20,00,2.80,53.5%,51.9
12/6/2021 9:02:46 PM,,20,00,2.80,52.4%,51
12/6/2021 9:02:46 PM,,20,00,2.80,51.4%,52.9
12/6/2021 9:02:46 PM,,20,00,2.80,51.5%,53.8
12/6/2021 9:02:46 PM,,20,00,2.80,54.8%,54.9
12/6/2021 9:02:46 PM,,20,00,2.80,51.6%,52.6
12/6/2021 9:02:46 PM,,24,00,2.19,52.2%,51.1
12/6/2021 9:02:46 PM,,24,00,2.19,54.1%,51.8
12/6/2021 9:02:46 PM,,24,00,2.19,53.8%,52.4
12/6/2021 9:02:46 PM,,24,00,2.19,51.3%,51.9
12/6/2021 9:02:46 PM,,24,00,2.19,50.7%,51
12/6/2021 9:02:46 PM,,24,00,2.19,51.6%,51.5
12/6/2021 9:02:46 PM,,29,00,2.66,54.7%,0
12/6/2021 9:02:46 PM,,29,00,2.66,53.6%,0
12/6/2021 9:02:46 PM,,29,00,2.66,54.3%,0
12/6/2021 9:02:46 PM,,29,00,2.66,54.7%,0
12/6/2021 9:02:46 PM,,29,00,2.66,52%,0
12/6/2021 9:02:46 PM,,29,00,2.66,50.7%,0
12/6/2021 9:02:46 PM,,28,00,3.49,53.6%,0
12/6/2021 9:02:46 PM,,28,00,3.49,51.8%,0
12/6/2021 9:02:46 PM,,28,00,3.49,50.3%,0
12/6/2021 9:02:46 PM,,28,00,3.49,53.1%,0
12/6/2021 9:02:46 PM,,28,00,3.49,53.7%,0
12/6/2021 9:02:46 PM,,28,00,3.49,54.1%,0
12/6/2021 9:02:46 PM,,29,00,2.35,52.3%,0
12/6/2021 9:02:46 PM,,29,00,2.35,51.3%,0
12/6/2021 9:02:46 PM,,29,00,2.35,50.7%,0
12/6/2021 9:02:46 PM,,29,00,2.35,51.6%,0
12/6/2021 9:02:46 PM,,29,00,2.35,51.1%,0
12/6/2021 9:02:46 PM,,29,00,2.35,52.1%,0
12/6/2021 9:02:46 PM,,26,00,2.09,53.6%,0
12/6/2021 9:02:46 PM,,26,00,2.09,54.2%,0
12/6/2021 9:02:46 PM,,26,00,2.09,55%,0
12/6/2021 9:02:46 PM,,26,00,2.09,54.2%,0
12/6/2021 9:02:46 PM,,26,00,2.09,52.2%,0
12/6/2021 9:02:46 PM,,26,00,2.09,54.5%,0
12/6/2021 9:02:46 PM,,23,00,2.88,50.9%,53.9
12/6/2021 9:02:46 PM,,23,00,2.88,50.5%,51.8
12/6/2021 9:02:46 PM,,23,00,2.88,53.5%,54.2
12/6/2021 9:02:46 PM,,23,00,2.88,53.3%,55
12/6/2021 9:02:46 PM,,23,00,2.88,54.1%,54
12/6/2021 9:02:46 PM,,23,00,2.88,52.6%,54.4
12/6/2021 9:02:46 PM,,22,00,2.66,52.3%,50.8
12/6/2021 9:02:46 PM,,22,00,2.66,51.8%,53.1
12/6/2021 9:02:46 PM,,22,00,2.66,53.3%,54.4
12/6/2021 9:02:46 PM,,22,00,2.66,51.2%,52.4
12/6/2021 9:02:46 PM,,22,00,2.66,52.7%,50.3
12/6/2021 9:02:46 PM,,22,00,2.66,53%,53.3
12/6/2021 9:02:46 PM,,27,00,2.14,54.7%,0
12/6/2021 9:02:46 PM,,27,00,2.14,50.6%,0
12/6/2021 9:02:46 PM,,27,00,2.14,54.7%,0
12/6/2021 9:02:46 PM,,27,00,2.14,51.1%,0
12/6/2021 9:02:46 PM,,27,00,2.14,54.5%,0
12/6/2021 9:02:46 PM,,27,00,2.14,54.3%,0
12/6/2021 9:02:46 PM,,20,00,2.20,52.9%,52.4
12/6/2021 9:02:46 PM,,20,00,2.20,54.6%,51.8
12/6/2021 9:02:46 PM,,20,00,2.20,51.5%,52.4
12/6/2021 9:02:46 PM,,20,00,2.20,51.7%,53.4
12/6/2021 9:02:46 PM,,20,00,2.20,50.7%,50.1
12/6/2021 9:02:46 PM,,20,00,2.20,51.5%,53.5
12/6/2021 9:02:46 PM,,23,00,3.89,50.7%,54.4
12/6/2021 9:02:46 PM,,23,00,3.89,54.6%,53
12/6/2021 9:02:46 PM,,23,00,3.89,51.7%,52.1
12/6/2021 9:02:46 PM,,23,00,3.89,54.5%,51.1
12/6/2021 9:02:46 PM,,23,00,3.89,53.1%,53.6
12/6/2021 9:02:46 PM,,23,00,3.89,53.2%,52.3
12/6/2021 9:02:46 PM,,22,00,2.06,53.3%,50.7
12/6/2021 9:02:46 PM,,22,00,2.06,52.8%,52.3
12/6/2021 9:02:46 PM,,22,00,2.06,51.9%,50.3
12/6/2021 9:02:46 PM,,22,00,2.06,50.1%,51
12/6/2021 9:02:46 PM,,22,00,2.06,53.4%,54.4
12/6/2021 9:02:46 PM,,22,00,2.06,53.3%,50.5
12/6/2021 9:02:46 PM,,21,00,3.48,51.2%,54.1
12/6/2021 9:02:46 PM,,21,00,3.48,50.5%,52.9
12/6/2021 9:02:46 PM,,21,00,3.48,54.6%,54
12/6/2021 9:02:46 PM,,21,00,3.48,51.2%,54.5
12/6/2021 9:02:46 PM,,21,00,3.48,50.3%,52.9
12/6/2021 9:02:46 PM,,21,00,3.48,54.8%,53.7
12/6/2021 9:02:46 PM,,24,00,2.25,50.4%,52.2
12/6/2021 9:02:46 PM,,24,00,2.25,50.9%,50.3
12/6/2021 9:02:46 PM,,24,00,2.25,50.1%,50.9
12/6/2021 9:02:46 PM,,24,00,2.25,55%,55
12/6/2021 9:02:46 PM,,24,00,2.25,51%,52
12/6/2021 9:02:46 PM,,24,00,2.25,51%,52.6
12/6/2021 9:02:46 PM,,24,00,2.62,51.6%,52.4
12/6/2021 9:02:46 PM,,24,00,2.62,51%,51.1
12/6/2021 9:02:46 PM,,24,00,2.62,53.4%,50.2
12/6/2021 9:02:46 PM,,24,00,2.62,52.1%,50.5
12/6/2021 9:02:46 PM,,24,00,2.62,53.3%,53
12/6/2021 9:02:46 PM,,24,00,2.62,53.5%,50.2
12/6/2021 9:02:46 PM,,20,00,2.26,50.5%,53.9
12/6/2021 9:02:46 PM,,20,00,2.26,53.1%,53.4
12/6/2021 9:02:46 PM,,20,00,2.26,50.4%,51.8
12/6/2021 9:02:46 PM,,20,00,2.26,50.4%,54.9
12/6/2021 9:02:46 PM,,20,00,2.26,54.5%,54.5
12/6/2021 9:02:46 PM,,20,00,2.26,50.2%,50.5
12/6/2021 9:02:46 PM,,28,00,2.59,54.5%,0
12/6/2021 9:02:46 PM,,28,00,2.59,54.3%,0
12/6/2021 9:02:46 PM,,28,00,2.59,52%,0
12/6/2021 9:02:46 PM,,28,00,2.59,52.2%,0
12/6/2021 9:02:46 PM,,28,00,2.59,54.6%,0
12/6/2021 9:02:46 PM,,28,00,2.59,54.9%,0
12/6/2021 9:02:46 PM,,20,00,2.22,54.6%,53.6
12/6/2021 9:02:46 PM,,20,00,2.22,53.1%,50.7
12/6/2021 9:02:46 PM,,20,00,2.22,52.7%,52.3
12/6/2021 9:02:47 PM,,20,00,2.22,52.7%,54.2
12/6/2021 9:02:47 PM,,20,00,2.22,52.7%,51
12/6/2021 9:02:47 PM,,20,00,2.22,52.1%,50.9
12/6/2021 9:02:47 PM,,27,00,3.86,54.6%,0
12/6/2021 9:02:47 PM,,27,00,3.86,52.4%,0
12/6/2021 9:02:47 PM,,27,00,3.86,51.6%,0
12/6/2021 9:02:47 PM,,27,00,3.86,50.4%,0
12/6/2021 9:02:47 PM,,27,00,3.86,52%,0
12/6/2021 9:02:47 PM,,27,00,3.86,54.2%,0
12/6/2021 9:02:47 PM,,26,00,3.11,54.7%,0
12/6/2021 9:02:47 PM,,26,00,3.11,52.2%,0
12/6/2021 9:02:47 PM,,26,00,3.11,51.2%,0
12/6/2021 9:02:47 PM,,26,00,3.11,54.4%,0
12/6/2021 9:02:47 PM,,26,00,3.11,53.5%,0
12/6/2021 9:02:47 PM,,26,00,3.11,52.2%,0
12/6/2021 9:02:47 PM,,24,00,3.72,53.3%,53
12/6/2021 9:02:47 PM,,24,00,3.72,53.5%,52.1
12/6/2021 9:02:47 PM,,24,00,3.72,55%,51.8
12/6/2021 9:02:47 PM,,24,00,3.72,54.4%,54.6
12/6/2021 9:02:47 PM,,24,00,3.72,50.6%,50.5
12/6/2021 9:02:47 PM,,24,00,3.72,52.1%,50.1
12/6/2021 9:02:47 PM,,22,00,3.73,52.2%,54.4
12/6/2021 9:02:47 PM,,22,00,3.73,52.7%,53
12/6/2021 9:02:47 PM,,22,00,3.73,53.5%,52.9
12/6/2021 9:02:47 PM,,22,00,3.73,50.4%,51.1
12/6/2021 9:02:47 PM,,22,00,3.73,51.6%,53.1
12/6/2021 9:02:47 PM,,22,00,3.73,50%,52.6
12/6/2021 9:02:47 PM,,23,00,3.49,54.4%,52.8
12/6/2021 9:02:47 PM,,23,00,3.49,52.2%,50.4
12/6/2021 9:02:47 PM,,23,00,3.49,52%,54.2
12/6/2021 9:02:47 PM,,23,00,3.49,54.6%,54.1
12/6/2021 9:02:47 PM,,23,00,3.49,51.4%,52.7
12/6/2021 9:02:47 PM,,23,00,3.49,54.1%,53
12/6/2021 9:02:47 PM,,29,00,3.53,50.1%,0
12/6/2021 9:02:47 PM,,29,00,3.53,51.1%,0
12/6/2021 9:02:47 PM,,29,00,3.53,50.6%,0
12/6/2021 9:02:47 PM,,29,00,3.53,54.4%,0
12/6/2021 9:02:47 PM,,29,00,3.53,51.4%,0
12/6/2021 9:02:47 PM,,29,00,3.53,52.1%,0
12/6/2021 9:02:47 PM,,23,00,2.50,53.9%,54
12/6/2021 9:02:47 PM,,23,00,2.50,54.5%,50.1
12/6/2021 9:02:47 PM,,23,00,2.50,52.3%,50.3
12/6/2021 9:02:47 PM,,23,00,2.50,50.9%,50.6
12/6/2021 9:02:47 PM,,23,00,2.50,53.1%,53.7
12/6/2021 9:02:47 PM,,23,00,2.50,53.5%,54.8
12/6/2021 9:02:47 PM,,22,00,2.52,54.3%,54.2
12/6/2021 9:02:47 PM,,22,00,2.52,51.5%,53.8
12/6/2021 9:02:47 PM,,22,00,2.52,51.2%,54.7
12/6/2021 9:02:47 PM,,22,00,2.52,51.5%,50.8
12/6/2021 9:02:47 PM,,22,00,2.52,51.5%,53.5
12/6/2021 9:02:47 PM,,22,00,2.52,51.4%,53.3
12/6/2021 9:02:47 PM,,28,00,2.31,52.6%,0
12/6/2021 9:02:47 PM,,28,00,2.31,52.4%,0
12/6/2021 9:02:47 PM,,28,00,2.31,50.5%,0
12/6/2021 9:02:47 PM,,28,00,2.31,51.5%,0
12/6/2021 9:02:47 PM,,28,00,2.31,53.2%,0
12/6/2021 9:02:47 PM,,28,00,2.31,53.7%,0
12/6/2021 9:02:47 PM,,25,00,2.61,52.6%,0
12/6/2021 9:02:47 PM,,25,00,2.61,54.7%,0
12/6/2021 9:02:47 PM,,25,00,2.61,54.7%,0
12/6/2021 9:02:47 PM,,25,00,2.61,52.3%,0
12/6/2021 9:02:47 PM,,25,00,2.61,51.9%,0
12/6/2021 9:02:47 PM,,25,00,2.61,51.1%,0
12/6/2021 9:02:47 PM,,23,00,2.10,52.5%,53.1
12/6/2021 9:02:47 PM,,23,00,2.10,51.8%,50.1
12/6/2021 9:02:47 PM,,23,00,2.10,51.8%,52.8
12/6/2021 9:02:47 PM,,23,00,2.10,54.5%,52.7
12/6/2021 9:02:47 PM,,23,00,2.10,55%,50.2
12/6/2021 9:02:47 PM,,23,00,2.10,53.3%,51.1
12/6/2021 9:02:47 PM,,20,00,3.67,50.3%,53.8
12/6/2021 9:02:47 PM,,20,00,3.67,53.8%,50.8
12/6/2021 9:02:47 PM,,20,00,3.67,53.2%,50.6
12/6/2021 9:02:47 PM,,20,00,3.67,52.8%,50.1
12/6/2021 9:02:47 PM,,20,00,3.67,50.7%,54.8
12/6/2021 9:02:47 PM,,20,00,3.67,54.1%,54
12/6/2021 9:02:47 PM,,20,00,3.34,52.6%,54.3
12/6/2021 9:02:47 PM,,20,00,3.34,51.6%,51.1
12/6/2021 9:02:47 PM,,20,00,3.34,50.2%,50.4
12/6/2021 9:02:47 PM,,20,00,3.34,53%,51.2
12/6/2021 9:02:47 PM,,20,00,3.34,50.1%,53.4
12/6/2021 9:02:47 PM,,20,00,3.34,54.6%,50.1
12/6/2021 9:02:47 PM,,23,00,2.84,55%,52
12/6/2021 9:02:47 PM,,23,00,2.84,52.5%,50.3
12/6/2021 9:02:47 PM,,23,00,2.84,54.6%,54.3
12/6/2021 9:02:47 PM,,23,00,2.84,53.2%,54.4
12/6/2021 9:02:47 PM,,23,00,2.84,54.9%,54.1
12/6/2021 9:02:47 PM,,23,00,2.84,54.1%,54.1
12/6/2021 9:02:47 PM,,29,00,3.58,50.5%,0
12/6/2021 9:02:47 PM,,29,00,3.58,53.2%,0
12/6/2021 9:02:47 PM,,29,00,3.58,50.8%,0
12/6/2021 9:02:47 PM,,29,00,3.58,54.3%,0
12/6/2021 9:02:47 PM,,29,00,3.58,54.7%,0
12/6/2021 9:02:47 PM,,29,00,3.58,54.6%,0
12/6/2021 9:02:47 PM,,24,00,2.89,53.2%,51.2
12/6/2021 9:02:47 PM,,24,00,2.89,54.1%,50.3
12/6/2021 9:02:47 PM,,24,00,2.89,50.9%,50.3
12/6/2021 9:02:47 PM,,24,00,2.89,50.7%,54.1
12/6/2021 9:02:47 PM,,24,00,2.89,51.9%,50.3
12/6/2021 9:02:47 PM,,24,00,2.89,53%,51.4
12/6/2021 9:02:47 PM,,26,00,3.80,52.4%,0
12/6/2021 9:02:47 PM,,26,00,3.80,51.9%,0
12/6/2021 9:02:47 PM,,26,00,3.80,53.8%,0
12/6/2021 9:02:47 PM,,26,00,3.80,51.8%,0
12/6/2021 9:02:47 PM,,26,00,3.80,50.4%,0
12/6/2021 9:02:47 PM,,26,00,3.80,54.3%,0
12/6/2021 9:02:47 PM,,26,00,3.80,54.9%,0
12/6/2021 9:02:47 PM,,21,00,3.73,50.8%,51
12/6/2021 9:02:47 PM,,21,00,3.73,53.8%,51.2
12/6/2021 9:02:47 PM,,21,00,3.73,54.3%,50.2
12/6/2021 9:02:47 PM,,21,00,3.73,51.9%,51.7
12/6/2021 9:02:47 PM,,21,00,3.73,52.2%,52.4
12/6/2021 9:02:47 PM,,21,00,3.73,51.6%,51
12/6/2021 9:02:47 PM,,21,00,3.73,51.1%,52.8
12/6/2021 9:02:47 PM,,27,00,2.15,54.5%,0
12/6/2021 9:02:47 PM,,27,00,2.15,51.5%,0
12/6/2021 9:02:47 PM,,27,00,2.15,51.1%,0
12/6/2021 9:02:47 PM,,27,00,2.15,50.4%,0
12/6/2021 9:02:47 PM,,27,00,2.15,52.1%,0
12/6/2021 9:02:47 PM,,27,00,2.15,52.5%,0
12/6/2021 9:02:47 PM,,27,00,2.15,50.2%,0
12/6/2021 9:02:47 PM,,26,00,2.58,50.8%,0
12/6/2021 9:02:47 PM,,26,00,2.58,51.9%,0
12/6/2021 9:02:47 PM,,26,00,2.58,52.2%,0
12/6/2021 9:02:47 PM,,26,00,2.58,50.4%,0
12/6/2021 9:02:47 PM,,26,00,2.58,51%,0
12/6/2021 9:02:47 PM,,26,00,2.58,51.5%,0
12/6/2021 9:02:47 PM,,26,00,2.58,52.9%,0
12/6/2021 9:02:47 PM,,28,00,2.06,50.5%,0
12/6/2021 9:02:47 PM,,28,00,2.06,53.1%,0
12/6/2021 9:02:47 PM,,28,00,2.06,51.7%,0
12/6/2021 9:02:47 PM,,28,00,2.06,54.1%,0
12/6/2021 9:02:47 PM,,28,00,2.06,53.2%,0
12/6/2021 9:02:47 PM,,28,00,2.06,52%,0
12/6/2021 9:02:47 PM,,28,00,2.06,53.1%,0
12/6/2021 9:02:47 PM,,25,00,3.43,51.3%,0
12/6/2021 9:02:47 PM,,25,00,3.43,51.8%,0
12/6/2021 9:02:47 PM,,25,00,3.43,52.6%,0
12/6/2021 9:02:47 PM,,25,00,3.43,54.6%,0
12/6/2021 9:02:47 PM,,25,00,3.43,54.3%,0
12/6/2021 9:02:47 PM,,25,00,3.43,53%,0
12/6/2021 9:02:47 PM,,25,00,3.43,51.4%,0
12/6/2021 9:02:47 PM,,25,00,2.35,50.4%,0
12/6/2021 9:02:47 PM,,25,00,2.35,54.2%,0
12/6/2021 9:02:47 PM,,25,00,2.35,53.7%,0
12/6/2021 9:02:47 PM,,25,00,2.35,50.2%,0
12/6/2021 9:02:47 PM,,25,00,2.35,50%,0
12/6/2021 9:02:47 PM,,25,00,2.35,50.4%,0
12/6/2021 9:02:47 PM,,25,00,2.35,53.1%,0
12/6/2021 9:02:47 PM,,27,00,3.10,52.3%,0
12/6/2021 9:02:47 PM,,27,00,3.10,51.6%,0
12/6/2021 9:02:47 PM,,27,00,3.10,52.9%,0
12/6/2021 9:02:47 PM,,27,00,3.10,52.1%,0
12/6/2021 9:02:47 PM,,27,00,3.10,50.7%,0
12/6/2021 9:02:47 PM,,27,00,3.10,51.9%,0
12/6/2021 9:02:47 PM,,27,00,3.10,52.8%,0
12/6/2021 9:02:47 PM,,23,00,3.00,50.9%,53.7
12/6/2021 9:02:47 PM,,23,00,3.00,51.8%,52.6
12/6/2021 9:02:47 PM,,23,00,3.00,54.4%,54.2
12/6/2021 9:02:47 PM,,23,00,3.00,52.1%,53.5
12/6/2021 9:02:47 PM,,23,00,3.00,55%,53.3
12/6/2021 9:02:47 PM,,23,00,3.00,53.6%,54.4
12/6/2021 9:02:47 PM,,23,00,3.00,54.4%,51.6
12/6/2021 9:02:47 PM,,23,00,3.24,50.8%,52.1
12/6/2021 9:02:47 PM,,23,00,3.24,50.5%,52
12/6/2021 9:02:47 PM,,23,00,3.24,50.4%,51.3
12/6/2021 9:02:47 PM,,23,00,3.24,52.8%,50.4
12/6/2021 9:02:47 PM,,23,00,3.24,54.7%,50.9
12/6/2021 9:02:47 PM,,23,00,3.24,52.6%,51.6
12/6/2021 9:02:47 PM,,23,00,3.24,55%,53.4
12/6/2021 9:02:47 PM,,27,00,3.19,52%,0
12/6/2021 9:02:47 PM,,27,00,3.19,50.2%,0
12/6/2021 9:02:47 PM,,27,00,3.19,51.2%,0
12/6/2021 9:02:47 PM,,27,00,3.19,54%,0
12/6/2021 9:02:47 PM,,27,00,3.19,51.9%,0
12/6/2021 9:02:47 PM,,27,00,3.19,51.1%,0
12/6/2021 9:02:47 PM,,27,00,3.19,54.7%,0
12/6/2021 9:02:47 PM,,21,00,3.53,51.2%,54.7
12/6/2021 9:02:47 PM,,21,00,3.53,52.3%,52.5
12/6/2021 9:02:47 PM,,21,00,3.53,53.7%,51.8
12/6/2021 9:02:47 PM,,21,00,3.53,50%,54.5
12/6/2021 9:02:47 PM,,21,00,3.53,51.7%,50.3
12/6/2021 9:02:47 PM,,21,00,3.53,52.8%,54.1
12/6/2021 9:02:47 PM,,21,00,3.53,53.2%,50.9
12/6/2021 9:02:47 PM,,28,00,2.12,51.5%,0
12/6/2021 9:02:47 PM,,28,00,2.12,54%,0
12/6/2021 9:02:47 PM,,28,00,2.12,53.1%,0
12/6/2021 9:02:47 PM,,28,00,2.12,51.3%,0
12/6/2021 9:02:47 PM,,28,00,2.12,53.6%,0
12/6/2021 9:02:47 PM,,28,00,2.12,54.4%,0
12/6/2021 9:02:47 PM,,28,00,2.12,50.3%,0
12/6/2021 9:02:47 PM,,23,00,3.76,50.7%,50.6
12/6/2021 9:02:47 PM,,23,00,3.76,52.6%,53.7
12/6/2021 9:02:47 PM,,23,00,3.76,52%,51.7
12/6/2021 9:02:47 PM,,23,00,3.76,52.9%,54
12/6/2021 9:02:47 PM,,23,00,3.76,50.3%,54.9
12/6/2021 9:02:47 PM,,23,00,3.76,52.3%,52.7
12/6/2021 9:02:47 PM,,23,00,3.76,50.3%,52.9
12/6/2021 9:02:47 PM,,26,00,2.19,52.9%,0
12/6/2021 9:02:47 PM,,26,00,2.19,52.9%,0
12/6/2021 9:02:47 PM,,26,00,2.19,54.2%,0
12/6/2021 9:02:47 PM,,26,00,2.19,51.4%,0
12/6/2021 9:02:47 PM,,26,00,2.19,54.6%,0
12/6/2021 9:02:47 PM,,26,00,2.19,53.8%,0
12/6/2021 9:02:47 PM,,26,00,2.19,54.9%,0
12/6/2021 9:02:47 PM,,21,00,3.22,52.6%,52.1
12/6/2021 9:02:47 PM,,21,00,3.22,51.6%,53.6
12/6/2021 9:02:47 PM,,21,00,3.22,50.6%,53.4
12/6/2021 9:02:47 PM,,21,00,3.22,50.9%,50.8
12/6/2021 9:02:47 PM,,21,00,3.22,51.1%,54
12/6/2021 9:02:47 PM,,21,00,3.22,52.3%,50.2
12/6/2021 9:02:47 PM,,21,00,3.22,52.3%,50.7
12/6/2021 9:02:47 PM,,22,00,3.40,51.3%,52.3
12/6/2021 9:02:47 PM,,22,00,3.40,54.7%,53.1
12/6/2021 9:02:47 PM,,22,00,3.40,50.8%,54
12/6/2021 9:02:47 PM,,22,00,3.40,51%,54.9
12/6/2021 9:02:47 PM,,22,00,3.40,52.4%,54.2
12/6/2021 9:02:47 PM,,22,00,3.40,51.5%,53.8
12/6/2021 9:02:47 PM,,22,00,3.40,50.3%,52.5
12/6/2021 9:02:47 PM,,25,00,2.30,53.6%,0
12/6/2021 9:02:47 PM,,25,00,2.30,52.5%,0
12/6/2021 9:02:47 PM,,25,00,2.30,51%,0
12/6/2021 9:02:47 PM,,25,00,2.30,50.7%,0
12/6/2021 9:02:47 PM,,25,00,2.30,51%,0
12/6/2021 9:02:47 PM,,25,00,2.30,50.4%,0
12/6/2021 9:02:47 PM,,25,00,2.30,51.8%,0
12/6/2021 9:02:47 PM,,25,00,2.86,54.3%,0
12/6/2021 9:02:47 PM,,25,00,2.86,53.6%,0
12/6/2021 9:02:47 PM,,25,00,2.86,50.8%,0
12/6/2021 9:02:47 PM,,25,00,2.86,51.7%,0
12/6/2021 9:02:47 PM,,25,00,2.86,53%,0
12/6/2021 9:02:47 PM,,25,00,2.86,53.4%,0
12/6/2021 9:02:47 PM,,25,00,2.86,51.8%,0
12/6/2021 9:02:47 PM,,22,00,3.88,53.8%,50.1
12/6/2021 9:02:47 PM,,22,00,3.88,53.4%,54.3
12/6/2021 9:02:47 PM,,22,00,3.88,54.1%,53.4
12/6/2021 9:02:47 PM,,22,00,3.88,53.4%,50.1
12/6/2021 9:02:47 PM,,22,00,3.88,52.8%,54
12/6/2021 9:02:47 PM,,22,00,3.88,53.9%,51.1
12/6/2021 9:02:47 PM,,22,00,3.88,51.6%,54.7
12/6/2021 9:02:47 PM,,23,00,3.66,54.4%,53.5
12/6/2021 9:02:47 PM,,23,00,3.66,50.5%,53.7
12/6/2021 9:02:47 PM,,23,00,3.66,52.5%,53.2
12/6/2021 9:02:47 PM,,23,00,3.66,52.5%,53.5
12/6/2021 9:02:47 PM,,23,00,3.66,52.7%,54.1
12/6/2021 9:02:47 PM,,23,00,3.66,50.9%,50.8
12/6/2021 9:02:47 PM,,23,00,3.66,51.5%,52.3
12/6/2021 9:02:47 PM,,29,00,2.58,53.3%,0
12/6/2021 9:02:47 PM,,29,00,2.58,54.8%,0
12/6/2021 9:02:47 PM,,29,00,2.58,51.5%,0
12/6/2021 9:02:47 PM,,29,00,2.58,50.4%,0
12/6/2021 9:02:47 PM,,29,00,2.58,54.1%,0
12/6/2021 9:02:47 PM,,29,00,2.58,51.5%,0
12/6/2021 9:02:47 PM,,29,00,2.58,53.4%,0
12/6/2021 9:02:47 PM,,24,00,2.27,50.9%,54.5
12/6/2021 9:02:47 PM,,24,00,2.27,51.4%,51.3
12/6/2021 9:02:47 PM,,24,00,2.27,53.4%,51.6
